d1,d2,d3,d4,d5,d6
-1.1879342716992887, -0.2332009488273387, -0.22719620369633228, -0.14673320201323659, -0.2187802566102861, -1.8142324939822372
1.093384810544048, -0.8105045150923641, -0.43812160560466185, -0.12040396872297793, -0.2187802566102861, -0.06297785179287818
-1.0502015720060258, 3.704441885376584, 0.7370342050274594, -0.05325675355633088, -0.2187802566102861, -0.07812006020555637
0.6016208757237369, 2.133798517752261, -0.24226230383264155, 0.33938873682654813, -0.2187802566102861, 2.8367550592349966
0.582706878230648, 1.14459980922079, -0.24226230383264158, -0.14673320201323659, -0.2187802566102861, -0.07812006020555638
0.4881368907652036, -0.5572045021558276, -0.24226230383264155, -0.14673320201323659, -0.2187802566102861, 1.9206514502679657
2.1741846672919842, -0.40199963738216854, -0.04640300206062136, -0.14673320201323659, -0.2187802566102861, -1.6842757382646365
-0.9304129212164629, 1.379205193999421, -0.14433265294663145, -0.0944940775222663, -0.2187802566102861, 0.3382906711430941
0.26116892084813703, -0.1643085807617054, 0.6391045541414494, 13.175192739899513, -0.2187802566102861, 0.6505987196545819
0.06122094734976875, -0.06621552255854021, -0.13034270282005858, -0.14673320201323659, -0.2187802566102861, -0.05432516127134778
0.5637928807375592, 3.925151548068471, -0.43812160560466173, -0.14673320201323659, -0.2187802566102861, -0.07812006020555637
0.35195610881496364, 0.8249270462933913, 1.0504090878626917, -0.14673320201323659, -0.2187802566102861, -1.643824410076482
0.38005690509041, -0.6623279696885539, -0.43812160560466173, -0.14673320201323659, -0.2187802566102861, -0.45883844315289385
0.6489058694564591, -0.008914728307583566, -0.29122712927564653, -0.14673320201323659, -0.2187802566102861, 0.7859322073428934
0.6934888635473114, -0.6668866635764982, -0.10236280256691285, -0.14673320201323659, 4.836497419243195, 0.017059535531278012
-0.11711102901364076, 0.7026756151378669, 1.32461211034352, -0.14673320201323659, -0.2187802566102861, 4.835526569708518
0.049332148925541455, -1.1085320078582659, 1.207096529280308, -0.14673320201323659, -0.2187802566102861, 1.387645714141693
-0.6088749638339518, -0.6603834926864393, -0.14433265294663145, -0.018708213461569534, -0.2187802566102861, 1.2023429386915434
1.56893674751314, 0.20340059070969654, -0.7738804086424107, -0.14673320201323659, -0.2187802566102861, -0.054325161271347774
-1.1762948886266182, 0.4144792068018727, -0.8298402091487024, -0.10607871813566072, -0.2187802566102861, -0.4667700761309634
-0.022541041548196313, 1.148833606577563, 1.275647284900515, 0.10282227124837665, -0.2187802566102861, 0.3487009394268103
1.3392667779542036, -0.4769753438595956, 1.32461211034352, 0.14015734205129515, -0.2187802566102861, 0.9212656950312046
-0.2986854049472941, 1.4310591536887733, 0.7370342050274594, -0.14673320201323659, 4.454370637771843, -0.49453079155420665
-0.060369036534374074, -0.6937722741330747, -0.8298402091487022, 0.034946379815416845, -0.2187802566102861, 1.0670094510032322
-0.5710469688477741, -0.21340413171242414, 1.0727930080652084, -0.14673320201323659, -0.2187802566102861, 0.39777791847861554
2.530848620018803, -0.07755951653036473, -2.788433226868904, -0.14673320201323659, -0.2187802566102861, -0.49453079155420676
1.774288720295248, -1.0161751145511237, -0.43812160560466173, 1.2608755690969757, -0.2187802566102861, -0.07812006020555637
-1.5329588413534374, -0.43049992622477484, -1.277518613199034, -0.14673320201323659, -0.2187802566102861, -1.898429828672514
-0.6467029588201296, -1.0569153139187324, 1.1287528085714997, -0.14673320201323659, -0.2187802566102861, -0.24468435274501651
-0.7633392766941776, -0.00034339885350935284, -0.2422623038326416, -0.14673320201323659, -0.21878025661028602, -0.06423970249393465
0.8475028431338925, 0.7357626586510264, 0.5411749032554393, -0.0032879299809707163, -0.2187802566102861, 0.45280362226397297
2.75781658993587, 0.6099343905334972, -1.613277416236783, -0.14673320201323659, -0.2187802566102861, 1.5875228651890452
-0.40892699033558355, 2.534434820084123, -0.43812160560466173, -0.14673320201323659, -0.2187802566102861, -0.25658180221212085
0.9096488348968989, -0.8677099088293907, 1.2966322100903742, -0.0068135177807620495, -0.2187802566102861, -0.06622261073845208
-0.7292367660626993, -1.2257492669973973, -0.2600676949028253, -0.14673320201323659, -0.2187802566102861, -0.017551226554843584
-0.8232336020889592, 1.5474124562664853, -2.135568887628837, -0.14673320201323659, -0.2187802566102861, -0.07812006020555637
