id d1 d2 d3 d4 d5 d6 c1 c2
23 1.5473207503781812 -0.7641162610714306 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
27 0.7907608506546259 0.03437460721510532 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
30 0.4881368907652036 1.8668018616364863 1.1287528085714997 -0.14673320201323659 3.2581783458469307 -0.07812006020555637 White Male
31 -0.6467029588201295 -1.2285702208538944 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
38 1.093384810544048 -0.9582603638999515 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
39 -1.1006388986542628 -0.15853887815923898 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
42 1.3960087704334703 1.4025277613280944 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
58 0.261168920848137 -0.6920115445447914 2.303908619203621 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
63 0.7907608506546259 0.01842391175135488 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
72 -0.5710469688477741 -0.6040223965711651 -2.3967146233248635 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
90 0.7151048606822703 -0.1764490952615629 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
106 1.093384810544048 -0.8906616005132204 -2.0049960197808234 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
117 -1.403262858543685 -0.7387276763629567 -0.04640300206062135 -0.14673320201323659 4.026171332611273 -1.0775058154423174 White Female
121 -1.1006388986542628 -1.3859756595311894 -0.43812160560466173 -0.14673320201323659 4.132356858112453 -0.07812006020555637 White Female
132 -1.4789188485160405 1.2034801212590853 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 White Male
142 -1.3276068685713296 1.0074332945206452 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.49453079155420676 White Male
153 0.034200950931070354 0.4330851960802119 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 0.08844423233390379 White Male
160 -0.8736709287371962 2.2557716400373797 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
165 -1.5545748384883962 -0.05494928738189713 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -2.4100201557579988 White Male
168 0.33682491082049254 -0.7114363677445634 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
186 -0.9493269187095518 1.9650335333441054 1.5204714121155403 -0.14673320201323659 4.413871972231858 -0.07812006020555637 White Female
191 -0.1927670189859963 -0.5772328012225516 1.1287528085714997 0.8255106756663328 -0.2187802566102861 -0.4112486452844767 Black Male
195 0.4124809007928481 -0.27255085214464564 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
196 -0.11711102901364075 0.17629319854599346 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
201 0.8664168406269813 1.1699031973362826 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
217 -0.7980149387648406 -1.0698868332818774 1.9121900156595806 -0.14673320201323659 -0.2187802566102861 1.171112133840395 White Male
222 -1.1762948886266185 -0.703124966784817 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
237 -0.4953909788754185 -0.16240112370773166 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 White Female
247 -0.41973498890306293 -0.040276540812868536 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Female
252 -0.8736709287371962 0.18340238091589053 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 -0.49453079155420676 White Male
254 0.33682491082049254 2.728641129948789 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
256 -0.26842300895835186 0.004158215571015467 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
266 0.8664168406269813 -0.12425198262825733 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
295 -0.7223589487924851 2.2096518843700848 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
